,city,country,name,street,tel_number,website,zip_code,
190,Bremerhaven,Germany,Alfred Wegener InstitutHelmholtz-Zentrumfür Polar- und Meeresforschung,Am Handelshafen 12,+49 471 4831 0,http://www.elise3d.com,27570,
191,Chemnitz,Germany,Alfred Weigel KGFedernfabrik,Annaberger Str. 138,+49 371 5728911,http://www.federn-weigel.de,9120,
192,Krakow,Poland,Alf - Sensor SP. J,Ul. Narcyzowa 3,+48 12 2580840,http://www.alf-sensor.com.pl,31-342,
193,Zeytinburnu,Turkey,ALHAN CAGRI ENDÜSTRI A.S.,DAVUTPASA CADDESI NO.14/1Topkapi,+90 212 4440042,http://www.alhan-cagri.com,34010,
194,Dongguan,China,"Alif Tech Co.,Ltd.","No. 2 Xifu Street, Chiling VillageHou Jie Town",+86 769 85926089,http://www.alif.com.tw,523940,
195,Menderes,Turkey,ALKIN KompresörSan. ve Tic.Ltd. Sti.,Ibrahim Turan Cad. 127,+90 232 782 2290,http://www.alkin-compressors.com,35470,
196,Filderstadt,Germany,All for One Steeb AG,Gottlieb-Manz-Str. 1,+49 711 78807 0,http://www.all-for-one.com,70794,
197,Dortmund,Germany,Grip GmbHHandhabungstechnik,Alter Hellweg 70,+49 231 96450 01,http://www.alliance4automation.de,44379,
198,Stuttgart,Germany,Allianz Industrie 4.0Baden-Württembergbeim Verband DeutscherMaschinen- und Anlagenbau e.V.,Kronenstr. 3,+49 711 22801 20,http://www.i40-bw.de,70173,
199,Taipei,Taiwan,Allied Sundar Corporation,8FNo.618 Rueiguang Rd.Neihu Technology Park,+886 2 87513168,http://www.sundar.com.tw,11492,
200,New,Taiwan,ALLJACK Technologies INC.,"No.71, Wuquan 7th Rd.,Wugu Dist.,",+886 2 22900555,http://alljack.com/,248,
201,Bryne,Norway,"Alloyance A/SC/O Visma Services Norge As, Avd. B",Hetlandsgata 9,+47 48 153424,http://www.alloyance.com,4344,
202,Radolfzell,Germany,Allweiler GmbH,Allweilerstr. 1,+49 7732 86 0,http://www.allweiler.de,78315,
203,WR,Netherlands,All4car,Farhenheitweg 18,+31 464007820,http://www.all4car.nl,6101,
204,Köngen,Germany,ALMIG Kompressoren GmbH,Adolf-Ehmann-Str. 2,+49 7024 9614 0,http://www.almig.de,73257,
205,NG,Netherlands,Almotion B.V.,Nijverheidsweg 14,+31 85 0491 777,http://www.almotion.nl,6662,
206,Warsaw,Poland,ALNEA Soldering Sp. z o.o.,ul. Ksiecia Janusza 23/10,+48 696 726 233,http://www.alnea.pl,01-452,
207,Cigli,Turkey,Alp Kaucuk San ve Tic AS,A.O.S.B.10049 Sk. No:3,+90 232 3281599,http://www.alpkaucuk.com,35620,
208,Nidau,Switzerland,ALPHA Elektrotechnik AG,Schlosstr. 13,+41 32 3328700,http://www.alpha-et.ch,2560,
209,Schorndorf,Germany,alphacam GmbH,Erlenwiesen 16,+49 7181 9222 0,http://www.alphacam.de,73614,
210,Ashby,United Kingdom,ALPHADYNAMIC PUMPS (UK) Ltd.,2 Lower Packington Road,+44 1213 680472,http://www.alphadynamic.eu,,
211,Lahore,Pakistan,Alpine Industrialcon (Pvt) Ltd.,G.T Road 305/2Baghbanpura,+92 42 36852313,http://www.alpineindustrialcon.com,54920,
212,Vlasenica,Bosnia and Herzegovina,Alpro Vlasenica,Njegoseva b.b.,+387 56 733720,http://www.alpro-vl.com,75440,
213,Salzgitter,Germany,ALSTOM Transport Deutschland GmbH,B100/ Bereich 4Linke-Hofmann-Busch-Str. 1,+49 5341 900 7690,http://www.alstom.de,38239,
214,Böblingen,Germany,Altair Engineering GmbH,Calwer Str. 7,+49 7031 6208 0,http://www.altair.de,71034,
215,Mühlhausen,Germany,altAIRnative GmbH,Treffurter Weg 11,+49 3601 4068515,http://www.altairnative.de/,99974,
216,Corum,Turkey,Altan Makina im. Tic. Ltd. Stl.,OSB 8.Cad. No:24,+90 364 2549393,http://www.altandokum.com,19030,
217,Kelkheim,Germany,Althen GmbH Mess- und Sensortechnik,Dieselstr. 2,+49 6195 7006 0,http://www.althen.de,65779,
218,Salzwedel,Germany,Altmarkkreis Salzwedel,Karl-Marx-Str. 32,+49 3901 840 0,http://www.altmarkkreis-salzwedel.de,29410,
219,"Braintree,",United States of America,Altra Industrial Motion,Suite 201300 Granite Street,+1 781 9170600,http://www.altramotion.com,,
220,New,United States of America,Altra Industrial Motion Corp.,31 Industrial Park Road,+1 815 3893771,http://www.warnerlinear.com,,
221,Frankfurt,Germany,Altran Deutschland S.A.S. & Co. KG,Hamburger Allee 2-4,+49 421 98978751,http://www.altran.de,60486,
222,Beringen,Switzerland,Alulineartechnik AG,Schaffhauserstraße 96,+41 52 682 1686,http://www.alulineartechnik.ch,8222,
223,"Winston,",United States of America,Alum-A-Lift Inc.,7909 Us Hwy 78,+1 770 4890328,http://www.alum-a-lift.com,,
224,Köngen,Germany,ALUP-Kompressoren GmbH,Nürtinger Str. 50,+49 7024 9612 100,http://www.alup.com,73257,
225,Schalksmühle,Germany,Alutec-Möhl GmbH,Glörstr. 20-22,+49 2355 5083 48,http://www.alutec-moehl.de/,58579,
226,2,Romania,AM GRUP SRL,Principala Street 131/ACartier Sarata,+40 263 341149,http://www.amgrup.ro,420,
227,Rennes,France,AMA S.A.,Immeuble Calypso130 Rue Eugène Pottier,+33 2 23441339,http://www.amaxperteye.com,35000,
228,Berlin,Germany,AMA Verband für Sensorik undMesstechnik e.V.,Sophie-Charlotten-Str. 15,+49 30 22190362 0,http://www.ama-sensorik.de,14059,
229,Wunstorf,Germany,AMA Service GmbH,Von-Münchhausen-Str. 49,+49 5033 9639 0,http://www.ama-service.com,31515,
230,Berlin,Germany,Amazon Web Services Germany GmbH,Krausenstr. 38,+49 30 303062000,http://www.aws.amazon.com/de,10117,
231,Trier,Germany,AMBER wireless GmbH,Rudi-Schillings-Str. 31,+49 651 993 550,http://www.amber-wireless.de,54296,
232,Satu,Romania,Ambo Software SRL,Parangului 6,+40 261 806248,http://www.ambo.ro,440031,
233,PJ,Netherlands,Amca Hydraulic Fluid Power BV,B. Kuipenweg 33,+31 5030 23577,http://www.amca-nl.com,9792,
234,"Alexandria,",United States of America,American Gear ManufacturersAssociation (AGMA),Suite 5001001 N. Fairfax Street,+1 703 684 0211,http://www.agma.org,,
235,Dundee,United Kingdom,Ceimig Limited,1-3 Smeaton RoadWester Gourdie Industrial Estate,+44 1382 624127,http://www.ceimig.com,,
236,Leinfelden-Echterdingen,Germany,AMETEK GmbHGeschäftsbereich Creaform,Meisenweg 37,+49 711 185680 30,http://www.creaform3d.com,70771,
237,Fellbach,Germany,AMF Andreas Maier GmbH & Co. KG,Waiblinger Str. 116,+49 711 5766 0,http://www.amf.de,70734,
238,Saint,France,A.M.I. Automatisme Micro-Informatique Industriels S.A.R.L.,3 Rue De La GarenneZI de Vernon,+33 2 32514716,http://www.ami-control.com,27950,
239,Paderno,Italy,AMISCO S.p.A.,Via Piaggio 70,+39 02 990018 1,http://www.amisco.it,20037,
240,Kirchheim,Germany,AMK Arnold Müller GmbH & Co. KGAntriebs- und Steuerungstechnik,Gaußstr. 37-39,+49 7021 5005 0,http://www.amk-group.com,73230,
241,Lahore,Pakistan,Ammarians Industries,Ammarco Street no. 2Karol Ghatti Mehmood Booti Bund Road,+92 306 4845574,http://www.ammarians.com,54000,
242,MS,Netherlands,Ammeraal Beltech Holding BV,Comeniusstraat 8,+31 72 5751212,http://www.ammeraalbeltech.com,1817,
243,Wuppertal,Germany,Amohr Technische Textilien GmbH,Hünefeldstr. 57a,+49 202 2827 0,http://www.amohr.com,42285,
244,Turgi,Switzerland,Ampegon AG,Spinnereistrasse 5,+41 58 710 44 00,http://www.ampegon.com,5300,
245,Bonn,Germany,AmpereSoft GmbH,Jonas-Cahn-Str. 13,+49 228 608847 0,http://www.amperesoft.net,53115,
246,Arneburg,Germany,AMS Arneburger Maschinen-und Stahlbau GmbH,Werbener Str. 5,+49 3931 519 0,http://www.ams-arneburg.de,39596,
247,Everswinkel,Germany,AMSBECK-Maschinentechnik GmbH,Boschweg 15,+49 2582 66812 0,http://www.amsbeck-mt.de,48351,
248,Hannover,Germany,iGo3D GmbH,Am Brabrinke 14,+49 511 898887 12,https://www.additive-manufacturing-solutions.com/,30519,
249,Kaarst,Germany,ams.Solution AG,Rathausstr. 1,+49 2131 40669 0,http://www.ams-erp.com,41564,
250,Acre,Israel,A.M.T. AMIAD Metal Technologies Ltd.,55 Burunshtein St.,+972 4 8210641,http://www.amiadtech.co.il,2051,
251,München,Germany,Analog Devices GmbH,Otl-Aicher-Str. 60-64,+49 89 76903 0,http://www.analog.com,80807,
252,Oulu,Finland,Arctic Crossing Consulting Oy,Erkki Koiso-Kanttilan katu,+358 50 3878638,http://www.arcticcrossing.com,FI90014,
253,Nürnberg,Germany,Ancud IT-Beratung GmbH,Glockenhofstr. 47,+49 911 252568 0,http://www.ancud.de,90478,
254,Hyderabad,India,Economic Development BoardGoverment of Andhra Pradesh,Lake View Guest HouseCM Camp OfficeRajbhavan Road,+91 40 23320481,http://www.apedb.gob.in,,
255,Andrychow,Poland,Andoria-mot Sp. z.o.o.,Krakowska 140,+48 33 876 2251,http://www.andoria-mot.com.pl,34-120,
256,Vöhringen,Germany,Andreas Lupold HydrotechnikGmbH,Eythstr. 11,+49 7454 944 0,http://www.lupold.de,72189,
257,Graz,Austria,Andritz AG,Statteggerstr. 18,+43 316 6902 0,http://www.andritz.com,8045,
258,Lisbon,Portugal,ANEME-Associacao Nacional dasEmpresas Metalurgicas eElectromecanicas,"Rua Francisco Cortes Pinto 2Polo Tecnologico de Lisboa, Lote 13b",+351 21 7112740,http://www.aneme.pt,1600-602,
259,Yokohama,Japan,Anest Iwata Corporation,3176 Shinyoshida-choKohoku-ku,+81 45 5911122,http://www.anest-iwata.co.jp,,
260,Gaziemir,Turkey,Anet Hassas IslemeSan. ve Tic. Ltd. Sti.,Ege Serbest Bölgesi Ayfer Sok. B1B,+90 232 2910020,http://www.anet-machining.com,35410,
261,Jixi,China,"Anhui Jixi Huishan ChainTransmission Co., Ltd.",Xionglu Low-Carbon Industrial Park,+86 563 8335133,http://www.huishanchain.com,245300,
262,Ningguo,China,Anhui Ningguo Hantai NewMaterials Limited Company,"No. 6 Xingsheng Rd.,Heli Industrial Zone",+86 563 4034597,http://www.firesleeve-china.com,242300,
263,Hefei,China,"Anhui WNK Electronic EngineeringCo.,Ltd.","No. 168 4/f,Bldg 6, Xiangzhang Rd.High-Tech District",+86 551 65369569,http://www.wnksensor.com,230088,
264,Povoa,Portugal,"ANIDAS - Quadros Electricos eMetalomecanica, LDA","Edificio AnidasAv. d. Vicente Afonso Valente, Lote",+351 121 9565263,http://www.anidas.com,2625-215,
265,An,China,"Ankang Hente TechnologyDeveloment Co., Ltd.",4/FNo.29 Guoyuan Road,+86 915 3158988,/product/hente-ims/2384008/F489851,725000,
266,Cankaya,Turkey,Ankara Chamber of Commerce,Sögütözü Mah. 2180. Cad. No. 5/A,+90 312 20181 00,http://www.atonet.org.tr,6530,
267,Kazan,Turkey,Ankara Hamak Makina Sanayi veTicaret A.S.,Fatin Mah.Turgut Özal Bulvari Sok. No: 18 3129,+90 312 8146666,http://www.vortexcompressor.com,6980,
268,Essen,Germany,Anke GmbH & Co.KGOberflächentechnik,Rellinghauser Str. 314,+49 201 8955 0,http://www.anke-essen.de,45136,
269,Wesel,Germany,ANLEG Gesellschaft mbH,Am Schornacker 59,+49 281 206526 0,http://www.anleg-gmbh.de,46485,
270,New,Taiwan,"ANLY ELECTRONICS Co., Ltd.","No. 19, Lane 202, Fushou St.Xinzhuang Dist.",+886 2 29963202,http://www.anly.com.tw,242,
271,Moscow,Russian Federation,ANPO Technoport,Building 1Bolshaya Dmitrovka st. 23,+7 495 2255477,NaN,125009,
272,Beylikdüzü,Turkey,Anr Makina Sanayi Ic ve Dis Tic Ltd Sti,Yakuplu Mah. Dereboyu Cad.Beysan San. Sit. No:2/1,+90 212 8521244,http://www.anr-engineering.com,34524,
273,Anshan,China,"Anshan Jiayang Heavy IndustryForging Co., Ltd.",No. 6 Flag StreetQianshan Mountain Area,+86 412 8426835,http://www.jyzgdz.com,114016,
274,Taichung,Taiwan,"Anson Hydraulics IndustrialCo., Ltd.",No. 2 Wugong 2nd Rd.Wufong Dist.,+886 4 23335286,http://www.anson-hyd.com.tw,41353,
275,Maia,Portugal,Antipoda Lda.,Rua Julieta Ubaldina Miranda 106Lote 17,+351 22 9535437,http://www.antipoda.eu,4470-441,
276,Berlin,Germany,Antoinette Beckert Coaching & Consulting,Lychener Str. 19,+49 177 7979536,http://www.antoinette-beckert.de,10437,
277,Wenzhou,China,ANU Company,No.28 Xngxiang Road Liushi Town,+86 577 61750888,http://www.anu.cn,325604,
278,Anyang,China,"Anyang Kaidi ElectromagneticTechnology CO.,LTD",303 Changjiang RoadHigh-tech Development Zone,+86 372 2595066,http://www.aykaidi.com,455000,
279,Zürich,Switzerland,ANYbotics AG,LEE H 303Leonhardstr. 21,+41 44 6323044,http://www.anybotics.com,8092,
280,Ris,France,AOIP SAS,ZAC de l'rme Pomponne50-52 Avenue Paul Langevin,+33 1 69028900,http://www.aoip.com,91130,
281,Gliwice,Poland,APA Sp. z o.o.,Tarnogorska 251,+48 32 2316443,http://www.apagroup.pl,44-105,
282,Stuttgart,Germany,Asia-Pacific Association ofCommerce in Europe (APAC)Inh. R.Gehnen,Marienstr. 5,+49 711 184242 422,http://www.asia-pacific-area.com,70178,
283,Taurage,Lithuania,JSC Apastata,Laisves st. 85G,+370 446 69256,http://www.apastata.com,72310,
284,Torun,Poland,APATOR S.A.,Gdanska 4a lok. C4,+48 56 6191111,http://www.apator.com,87-100,
285,La,France,Aperam Stainless France SASU,6 Rue André Campra,+33 1 71920652,http://www.aperam.com,93210,
286,Hong,Hong Kong,Apexrank Industries Ltd.,"Room 11, 14/F, Block BHi-Tech Industrial Centre491-501 Castle Peak Rd, Tsuen Wan",+852 23982331,http://www.apexrank.com.hk,SAR,
287,El,United States of America,"Apfelbaum Industrial, Inc.",Ste 4066006 North Mesa,+1 915 8452009,http://www.apfelbaumind.com,,
288,Mozzate,Italy,A.P.I. Srl.,Via Cornaggia 107,+39 0331 823511,http://www.api-pneumatic.com,22076,
289,Leipzig,Germany,Apinauten GmbH,Hainstr. 4,+49 341 26422235,http://www.apiomat.com,4109,
290,Czestochowa,Poland,APJ Sikora s.j.,Warszawska 188,+48 34 3223836,http://www.apjsikora.pl,42-200,
291,Sant,Spain,Aplicaciones de MetalesSinterizados SA,Carretera Laureà Miró 388,+34 936 855111,http://www.ames-sintering.com,8980,
292,Warsaw,Poland,APLISENS S.A.,ul. Morelowa 7,+48 22 81407 77,http://www.aplisens.com,03-192,
293,"Nelsonville,",United States of America,"Appalachian Partnership forEconomic Growth, APEG",35 Public Square,+1 740 7535359,http://www.apeg.com,,
294,Balgheim,Germany,Appbyyou GmbH,Steigaecker 1178582 BalgheimGermany,+49 7424 9471848,http://www.company-messenger.com,78582,
295,Rajkot,India,APPLE INDUSTRIES,"Survey No.235, Plot No.8Near Galaxy Agrico Exports Ltd.Veraval (Shapar)",+91 2827 253003,http://www.applerollers.com,,
296,Hannover,Germany,Deutsche Messe AG,Messegelände,+49 511 89 0,http://www.messe.de,30521,
297,"Washington,",United States of America,Applied Composite Material LLC,715 6th Street Nw 1001,+1 714 6025737,http://www.acmtk.com,,
298,AA,Netherlands,Applied Micro Electronics AME BV,Esp 100,+31 40 2646400,http://www.ame.nu,5633,
299,"Austin,",United States of America,Apptronik Systems Inc.,"10705 Metric Drive, Ste. 103",+1 512 9178003,http://www.apptronik.com,,
300,Tainan,Taiwan,"Aprisa Industrial Co., Ltd.","No.26 Lane 32, Jhong Jheng 1st St.Yong Kang Dist.",+886 6 2423567,http://www.aprisa.com.tw,71066,
301,Weidenbach,Germany,APROVIS Energy Systems GmbH,Ornbauer Str. 10,+49 9826 6583 0,http://www.aprovis.com,91746,
302,Lodz,Poland,AQ Group,Ul. Zakladowa 99,+48 42 6760661,http://aqg.se,92-402,
303,Augsburg,Germany,Aquaair GmbH & Co.KG,Wildtaubenweg 20,+49 82199980460,http://www.aquaairend.de,86156,
304,Emmerich,Germany,AQUAtec GmbH,Lise-Meitner-Str. 9,+49 2822 976297 0,http://www.aquatec-ndrh.de,46446,
305,ISTANBUL,Turkey,Ar Elektrik Pano Insaat TaahhütSan. ve Tic. Ltd. Sti.,Aksemsettin Mahallesi Fatih BulvariNadide Sokak No:19,+90 216 6600890,http://www.arelektrik.com,34925,
306,Erlangen,Germany,ARA-Coatings GmbH & Co. KG,Gundstr. 13,+49 9131 932150,http://www.ara-coatings.de,91056,
307,New,India,ARB Bearings Ltd.,H-22 Udyog NagarNangloi,+91 11 25471274,http://www.arb-bearings.com,,
308,Loßburg,Germany,ARBURG GmbH + Co KG,Arthur-Hehl-Str. 1,+49 7446 33 0,http://www.arburg.com,72290,
309,Qingdao,China,ARC HOLDINGS INC.,"Huayu Mansion, Room 4FNo.171 Shandong RoadShinan District",+86 532 83897615,http://www.arcast.com.cn,266071,
310,Sevres,France,ARC Informatique SAS,2 Avenue de la Cristallerie,+33 1 41143600,http://www.pcvuesolutions.com,92310,
311,Unna,Germany,Arcanum Energy Management GmbH,Iserlohner Str. 2,+49 2303 96720 0,http://www.arcanum.energy,59423,
312,Beyoglu,Turkey,Arcelik A.S.Component Sales Division,"Karaagac Cad., Sütlüce 2-6",+90 212 3143434,http://www.tee.com.tr,34445,
313,Seraing,Belgium,ArcelorMittal Ringmill,Rue de Marnix 3,+32 4 3303535,http://www.arcelormittalringmill.be,4100,
314,Hsinchu,Taiwan,Arch Meter Corporation,"4F, No.3-29 Industry E. Rd.Science-Park",+886 3 5631359,http://www.archmeter.com,300,
315,Aix-en-Provence,France,ARCLAN'System SAS,1140 rue AmpereActimart II- Lot 9,+33 4 42977075,http://www.arclan.eu,13795,
316,Obrigheim,Germany,arcoArmaturenfabrik Obrigheim KG,Hochhäuser Str. 59,+49 6261 9710 0,http://www.arco-obrigheim.de,74847,
317,Selcuklu,Turkey,Ardemir Celik Döküm San. Tic. A.S.,Kosb Büyük Kayacik Mah.Kuddusi Cad. 22. Sok. No:6,+90 332 2482500,http://www.ardemir.com,42250,
318,Bagcilar,Turkey,Ardic Elektrik San. ve Tic. Ltd. Sti.,Evren Mah. Bahar Cad.Polat Is Merkezi C Blok K:3 D:8,+90 212 4441364,http://www.ardic.com,34212,
319,Trieste,Italy,AREA Science Park,Padriciano 99,+39 040 3755111,http://www.area.trieste.it/,34012,
320,Hannover,Germany,"Area 1, Ltd.",Hägewiesen 97,No tel_number,http://www.area1.co,,
321,Reggio,Italy,ARES ELETTRONICA s.r.l.,Via Ragazzi Del '99 N.38,+39 0522 272794,NaN,42124,
322,Köln,Germany,AREVA H2Gen GmbH,Eupener Str. 165,+49 221 88824488,http://www.arevah2gen.com,50933,
323,München,Germany,AR-Experts.deDr. Björn Schwerdtfeger,Senserstr. 18,+49 175 2457235,http://www.ar-experts.de,81371,
324,Brescia,Italy,ARGAL s.r.l.,via Labirinto 159,+39 03035 07011,http://www.argal.it,25125,
325,Göttingen,Germany,ArgillaTherm GmbH,Wagenstieg 9,+49 551 389356 0,http://www.argillatherm.de,37077,
326,Vilnius,Lithuania,Arginta Engineering UAB,Moletu Rd. 71,+370 5 2715273,http://www.arginta.lt,14259,
327,Kraichtal,Germany,ARGO-HYTOS GMBH,Industriestr. 9,+49 7250 76 0,http://www.argo-hytos.com,76703,
328,Kraichtal,Germany,ARGO-HYTOS GMBH,Industriestr. 9,+49 7250 76 0,http://www.argo-hytos.com,76703,
329,Jamnagar,India,Arihant International,"21/1/A, G.I.D.C.,Shanker Tekri Udyognagar",+91 288 2568002,http://www.arihant-international.in,,
330,Cambridge,United Kingdom,ARM Ltd.,110 Fulbourn Rd.Cherry Hinton,+44 1223 400400,http://www.arm.com,,
331,Fulbourn,United Kingdom,ARM Ltd.,Cpc 1Capital Park,+44 1628 427 700,http://www.arm.com,,
332,Troisdorf,Germany,ARMATUREN-ARNDT GmbH,Heuserweg 16,+49 2241 9639 0,http://www.armaturen-arndt.de,53842,
333,Beylikdüzü,Turkey,Armonitel Elektrik MakineSan. ve Tic. Ltd. Sti.,Beylikdüzü O.S.B. Mah.Mermerciler San. Sit. 7. Cad. No: 8,+90 212 6133422,http://www.armonitel.com,34524,
334,Greven,Germany,Arnskötter GmbH Präzisionstechnik,Mergenthalerstr. 24,+49 2571 99294 0,http://www.arnskoetter.com,48268,
335,Forbach,France,ARPITEC SARL,4 Rue Jules-Verne,+33 3 87841751,http://www.arpitec.fr,57600,
336,La,Italy,A.R.S. Elettromeccanica S.r.l.,Regione Palice 25,+39 0173 500111,http://www.arselettromeccanica.it,12064,
337,Cento,Italy,Artec S.r.l.,Via Pisacane 15,+39 051 6836220,http://www.artec-pneumatic.com/en,44042,
338,Tepebasi,Turkey,Artelon Makine InsaatSan. Tic. Ltd. Sti,Emirler Mh. Muttalip San. Bölgesi 3.Cadde Kanalboyu 1. Km No.40,+90 222 33811 60,http://www.artelonmakine.com.tr,26555,
339,St.,Germany,ARTENGIS GmbH,Saarbrücker Str. 1 - 3,+49 6894 9498440,http://www.artengis.com,66386,
340,Karlsruhe,Germany,ArtiMinds Robotics GmbH,Kolberger Str. 16A,+49 721 96694 781,http://www.artiminds.com,76139,
341,Carpi,Italy,AS Aston Seals SpA,S.S. Romana Nord 41/C,+39 059 653955,http://www.astonseals.com,41012,
342,Riga,Latvia,AS Baltijas Gumijas Fabrika,Vienibas gatve 87D-2,+371 7 187534,http://www.bgfrubber.lv,1004,
343,Vienna,Austria,asa hydraulik GmbH,Prager Straße 280,+43 129 240 20,http://www.asahydraulik.com,1210,
344,Mölln,Germany,A-Safe GmbH,Sitzkrüger Moor 6,+49 4542 9958040,http://www.asafe.de,23879,
345,Tsim,Hong Kong,Asahi Intecc Co. Ltd.,Rm 01-02 7/F Austin TowerNo.152 Austin Road,+852 23162510,http://www.asahi-intecc.com,SAR,
346,Turin,Italy,ASA-RT srl,Via Monginevro 262/7,+39 011 5360884,http://www.asa-rt.com,10142,
347,Les,Spain,Ascable-Recael S.A.,Calle Italia 1-11,+34 938 402640,http://www.ascable-recael.com,8520,
348,Emmerich,Germany,Ascenta International GmbH,Bahnhofstr. 30,+49 28 229816537,http://www.ascenta.de/,46446,
349,Ölbronn-Dürrn,Germany,ASCO Numatics GmbH,Otto-Hahn-Str. 7-11,+49 7237 996 0,http://www.asconumatics.de,75248,
350,Cottbus,Germany,ASCORI GmbH & Co. KG,Bahnhofstr. 27,+49 355 355519 0,http://www.ascori.de,3046,
351,Umkirch,Germany,ASD Automatic Storage Device GmbH,Im Brunnenfeld 6,+49 7665 9809 4400,http://www.asd-sonnenspeicher.de,79224,
352,Siegen,Germany,ASENTICS GmbH & Co. KG,Birlenbacher Str. 19-21,+49 271 30391 0,http://www.asentics.de,57078,
353,Siegen,Germany,ASENTICS GmbH & Co. KG,Birlenbacher Str. 19-21,+49 271 30391 0,http://www.asentics.de,57078,
354,Überlingen,Germany,ASG Allweier Systeme GmbH,Zum Degenhardt 3,+49 7551 9207 250,http://www.as-gmbh.info,88662,
355,Baesweiler,Germany,Ashcroft Instruments GmbH,Max-Planck-Str. 1,+49 2401 808 0,http://www.ashcroft.eu,52499,
356,Jamnagar,India,Ashish Brass Components Pvt Ltd,Plot No. E166 To 169DaredGIDC Phase II,+91 288 2730884,http://www.ashishbrass.com,,
357,Taichung,Taiwan,Ashun Fluid Power Co. Ltd.,No. 18 Jingke S. Rd.Nantun Dist.,+886 4 23505599,http://www.ashun.com,40852,
358,Münster,Germany,A.S.I. Wirtschaftsberatung AG,Von-Steuben-Straße 20,+49 251 2103-0,http://www.asi-online.de,48143,
359,Gelnhausen,Germany,AS-International Association e.V.,Zum Taubengarten 52,+49 6051 4732 12,http://www.as-interface.net,63571,
360,Poznan,Poland,Asket Roman Dlugi,ul. Forteczna 12a,+48 61 8794459,http://www.asket.pl,61-362,
361,Targoviste,Romania,ASO CROMSTEEL S.A.,Laminorului Street no.16,+40 245 213261,http://www.cromsteel.ro,130089,
362,Wiesbaden,Germany,Aspentech Europe S.A.-N.V.,Kreuzberger Ring 46,+49 611 714600,http://www.aspentech.com,65205,
